날짜,연령대,브랜드,관심도,대분류,중분류1
2024-04-01,10대,메이크프렘,5.4681,스킨케어,클렌징
2024-04-08,10대,메이크프렘,6.1309,스킨케어,클렌징
2024-04-15,10대,메이크프렘,8.285,스킨케어,클렌징
2024-04-22,10대,메이크프렘,8.285,스킨케어,클렌징
2024-04-29,10대,메이크프렘,7.70505,스킨케어,클렌징
2024-05-06,10대,메이크프렘,6.1309,스킨케어,클렌징
2024-05-13,10대,메이크프렘,7.9536,스킨케어,클렌징
2024-05-20,10대,메이크프렘,8.6164,스킨케어,클렌징
2024-05-27,10대,메이크프렘,8.1193,스킨케어,클렌징
2024-06-03,10대,메이크프렘,6.7937,스킨케어,클렌징
2024-06-10,10대,메이크프렘,4.05965,스킨케어,클렌징
2024-06-17,10대,메이크프렘,6.21375,스킨케어,클렌징
2024-06-24,10대,메이크프렘,7.37365,스킨케어,클렌징
2024-07-01,10대,메이크프렘,6.54515,스킨케어,클렌징
2024-07-08,10대,메이크프렘,7.1251,스킨케어,클렌징
2024-07-15,10대,메이크프렘,6.87655,스킨케어,클렌징
2024-07-22,10대,메이크프렘,7.20795,스킨케어,클렌징
2024-07-29,10대,메이크프렘,14.2502,스킨케어,클렌징
2024-08-05,10대,메이크프렘,13.4217,스킨케어,클렌징
2024-08-12,10대,메이크프렘,11.4333,스킨케어,클렌징
2024-08-19,10대,메이크프렘,11.18475,스킨케어,클렌징
2024-08-26,10대,메이크프렘,13.33885,스킨케어,클렌징
2024-09-02,10대,메이크프렘,13.0903,스킨케어,클렌징
2024-09-09,10대,메이크프렘,10.52195,스킨케어,클렌징
2024-09-16,10대,메이크프렘,11.68185,스킨케어,클렌징
2024-09-23,10대,메이크프렘,6.37945,스킨케어,클렌징
2024-09-30,10대,메이크프렘,9.2792,스킨케어,클렌징
2024-10-07,10대,메이크프렘,8.69925,스킨케어,클렌징
2024-10-14,10대,메이크프렘,9.1135,스킨케어,클렌징
2024-10-21,10대,메이크프렘,8.285,스킨케어,클렌징
2024-10-28,10대,메이크프렘,8.9478,스킨케어,클렌징
2024-11-04,10대,메이크프렘,11.84755,스킨케어,클렌징
2024-11-11,10대,메이크프렘,12.9246,스킨케어,클렌징
2024-11-18,10대,메이크프렘,7.6222,스킨케어,클렌징
2024-11-25,10대,메이크프렘,9.03065,스킨케어,클렌징
2024-12-02,10대,메이크프렘,9.4449,스킨케어,클렌징
2024-12-09,10대,메이크프렘,6.87655,스킨케어,클렌징
2024-12-16,10대,메이크프렘,6.87655,스킨케어,클렌징
2024-12-23,10대,메이크프렘,6.87655,스킨케어,클렌징
2024-12-30,10대,메이크프렘,8.03645,스킨케어,클렌징
2025-01-06,10대,메이크프렘,7.1251,스킨케어,클렌징
2025-01-13,10대,메이크프렘,8.69925,스킨케어,클렌징
2025-01-20,10대,메이크프렘,6.628,스킨케어,클렌징
2025-01-27,10대,메이크프렘,12.34465,스킨케어,클렌징
2025-02-03,10대,메이크프렘,11.4333,스킨케어,클렌징
2025-02-10,10대,메이크프렘,10.4391,스킨케어,클렌징
2024-02-05,20대,메이크프렘,24.07323,스킨케어,클렌징
2024-02-12,20대,메이크프렘,30.26672,스킨케어,클렌징
2024-02-19,20대,메이크프렘,27.48643,스킨케어,클렌징
2024-02-26,20대,메이크프렘,32.84358,스킨케어,클렌징
2024-03-04,20대,메이크프렘,29.47558,스킨케어,클렌징
2024-03-11,20대,메이크프렘,24.36708,스킨케어,클렌징
2024-03-18,20대,메이크프렘,22.33273,스킨케어,클렌징
2024-03-25,20대,메이크프렘,24.66094,스킨케어,클렌징
2024-04-01,20대,메이크프렘,25.0452,스킨케어,클렌징
2024-04-08,20대,메이크프렘,24.14104,스킨케어,클렌징
2024-04-15,20대,메이크프렘,29.38517,스킨케어,클렌징
2024-04-22,20대,메이크프렘,28.25497,스킨케어,클렌징
2024-04-29,20대,메이크프렘,26.40144,스킨케어,클렌징
2024-05-06,20대,메이크프렘,26.28842,스킨케어,클렌징
2024-05-13,20대,메이크프렘,26.87613,스킨케어,클렌징
2024-05-20,20대,메이크프렘,28.27757,스킨케어,클렌징
2024-05-27,20대,메이크프렘,32.68535,스킨케어,클렌징
2024-06-03,20대,메이크프렘,34.81012,스킨케어,클렌징
2024-06-10,20대,메이크프렘,22.98824,스킨케어,클렌징
2024-06-17,20대,메이크프렘,22.21971,스킨케어,클렌징
2024-06-24,20대,메이크프렘,23.8698,스킨케어,클렌징
2024-07-01,20대,메이크프렘,25.13562,스킨케어,클렌징
2024-07-08,20대,메이크프렘,32.4367,스킨케어,클렌징
2024-07-15,20대,메이크프렘,27.3282,스킨케어,클렌징
2024-07-22,20대,메이크프렘,29.0009,스킨케어,클렌징
2024-07-29,20대,메이크프렘,32.86618,스킨케어,클렌징
2024-08-05,20대,메이크프렘,33.27305,스킨케어,클렌징
2024-08-12,20대,메이크프렘,29.95027,스킨케어,클렌징
2024-08-19,20대,메이크프렘,33.04701,스킨케어,클렌징
2024-08-26,20대,메이크프렘,37.29656,스킨케어,클렌징
2024-09-02,20대,메이크프렘,35.05877,스킨케어,클렌징
2024-09-09,20대,메이크프렘,23.16907,스킨케어,클렌징
2024-09-16,20대,메이크프렘,25.24864,스킨케어,클렌징
2024-09-23,20대,메이크프렘,23.3047,스킨케어,클렌징
2024-09-30,20대,메이크프렘,25.45207,스킨케어,클렌징
2024-10-07,20대,메이크프렘,24.59312,스킨케어,클렌징
2024-10-14,20대,메이크프렘,27.75768,스킨케어,클렌징
2024-10-21,20대,메이크프렘,26.03978,스킨케어,클렌징
2024-10-28,20대,메이크프렘,27.80289,스킨케어,클렌징
2024-11-04,20대,메이크프렘,32.4367,스킨케어,클렌징
2024-11-11,20대,메이크프렘,25.90415,스킨케어,클렌징
2024-11-18,20대,메이크프렘,24.00542,스킨케어,클렌징
2024-11-25,20대,메이크프렘,26.76311,스킨케어,클렌징
2024-12-02,20대,메이크프렘,28.39059,스킨케어,클렌징
2024-12-09,20대,메이크프렘,21.67721,스킨케어,클렌징
2024-12-16,20대,메이크프렘,20.18535,스킨케어,클렌징
2024-12-23,20대,메이크프렘,17.67631,스킨케어,클렌징
2024-12-30,20대,메이크프렘,22.08408,스킨케어,클렌징
2025-01-06,20대,메이크프렘,21.45117,스킨케어,클렌징
2025-01-13,20대,메이크프렘,21.69981,스킨케어,클렌징
2025-01-20,20대,메이크프렘,21.15732,스킨케어,클렌징
2025-01-27,20대,메이크프렘,21.81283,스킨케어,클렌징
2025-02-03,20대,메이크프렘,27.16998,스킨케어,클렌징
2025-02-10,20대,메이크프렘,24.54792,스킨케어,클렌징
2024-02-05,30대,메이크프렘,18.86623,스킨케어,클렌징
2024-02-12,30대,메이크프렘,24.62469,스킨케어,클렌징
2024-02-19,30대,메이크프렘,22.09276,스킨케어,클렌징
2024-02-26,30대,메이크프렘,24.80394,스킨케어,클렌징
2024-03-04,30대,메이크프렘,24.84875,스킨케어,클렌징
2024-03-11,30대,메이크프렘,21.5326,스킨케어,클렌징
2024-03-18,30대,메이크프렘,19.85211,스킨케어,클렌징
2024-03-25,30대,메이크프렘,22.67533,스킨케어,클렌징
2024-04-01,30대,메이크프렘,22.80976,스킨케어,클렌징
2024-04-08,30대,메이크프렘,22.76495,스킨케어,클렌징
2024-04-15,30대,메이크프렘,27.24624,스킨케어,클렌징
2024-04-22,30대,메이크프렘,24.71431,스킨케어,클렌징
2024-04-29,30대,메이크프렘,25.38651,스킨케어,클렌징
2024-05-06,30대,메이크프렘,26.43961,스킨케어,클렌징
2024-05-13,30대,메이크프렘,24.91597,스킨케어,클렌징
2024-05-20,30대,메이크프렘,27.15662,스킨케어,클렌징
2024-05-27,30대,메이크프렘,31.12256,스킨케어,클렌징
2024-06-03,30대,메이크프렘,28.27694,스킨케어,클렌징
2024-06-10,30대,메이크프렘,23.25789,스킨케어,클렌징
2024-06-17,30대,메이크프렘,20.70356,스킨케어,클렌징
2024-06-24,30대,메이크프렘,22.74254,스킨케어,클렌징
2024-07-01,30대,메이크프렘,24.69191,스킨케어,클렌징
2024-07-08,30대,메이크프렘,30.78646,스킨케어,클렌징
2024-07-15,30대,메이크프렘,24.40062,스킨케어,클렌징
2024-07-22,30대,메이크프렘,25.76742,스킨케어,클렌징
2024-07-29,30대,메이크프렘,28.99395,스킨케어,클렌징
2024-08-05,30대,메이크프렘,28.56822,스킨케어,클렌징
2024-08-12,30대,메이크프렘,29.48689,스킨케어,클렌징
2024-08-19,30대,메이크프렘,28.25453,스킨케어,클렌징
2024-08-26,30대,메이크프렘,32.55657,스킨케어,클렌징
2024-09-02,30대,메이크프렘,30.65202,스킨케어,클렌징
2024-09-09,30대,메이크프렘,19.78489,스킨케어,클렌징
2024-09-16,30대,메이크프렘,19.85211,스킨케어,클렌징
2024-09-23,30대,메이크프렘,22.20479,스킨케어,클렌징
2024-09-30,30대,메이크프렘,23.6388,스킨케어,클렌징
2024-10-07,30대,메이크프렘,21.46538,스킨케어,클렌징
2024-10-14,30대,메이크프렘,27.71678,스킨케어,클렌징
2024-10-21,30대,메이크프렘,23.9749,스킨케어,클렌징
2024-10-28,30대,메이크프렘,28.38897,스킨케어,클렌징
2024-11-04,30대,메이크프렘,28.76988,스킨케어,클렌징
2024-11-11,30대,메이크프렘,25.07282,스킨케어,클렌징
2024-11-18,30대,메이크프렘,21.71185,스킨케어,클렌징
2024-11-25,30대,메이크프렘,26.77571,스킨케어,클렌징
2024-12-02,30대,메이크프렘,26.01389,스킨케어,클렌징
2024-12-09,30대,메이크프렘,19.42639,스킨케어,클렌징
2024-12-16,30대,메이크프렘,19.60564,스킨케어,클렌징
2024-12-23,30대,메이크프렘,17.92516,스킨케어,클렌징
2024-12-30,30대,메이크프렘,20.41227,스킨케어,클렌징
2025-01-06,30대,메이크프렘,20.70356,스킨케어,클렌징
2025-01-13,30대,메이크프렘,19.89693,스킨케어,클렌징
2025-01-20,30대,메이크프렘,16.87205,스킨케어,클렌징
2025-01-27,30대,메이크프렘,18.7766,스킨케어,클렌징
2025-02-03,30대,메이크프렘,22.31682,스킨케어,클렌징
2025-02-10,30대,메이크프렘,22.2496,스킨케어,클렌징
2024-02-05,40대,메이크프렘,17.87521,스킨케어,클렌징
2024-02-12,40대,메이크프렘,24.07251,스킨케어,클렌징
2024-02-19,40대,메이크프렘,21.12141,스킨케어,클렌징
2024-02-26,40대,메이크프렘,23.90387,스킨케어,클렌징
2024-03-04,40대,메이크프렘,24.70489,스킨케어,클렌징
2024-03-11,40대,메이크프렘,21.92242,스킨케어,클렌징
2024-03-18,40대,메이크프렘,23.35581,스킨케어,클렌징
2024-03-25,40대,메이크프렘,22.93423,스킨케어,클렌징
2024-04-01,40대,메이크프렘,21.66947,스킨케어,클렌징
2024-04-08,40대,메이크프렘,27.36087,스킨케어,클렌징
2024-04-15,40대,메이크프렘,25.63237,스킨케어,클렌징
2024-04-22,40대,메이크프렘,26.55986,스킨케어,클렌징
2024-04-29,40대,메이크프렘,26.22259,스킨케어,클렌징
2024-05-06,40대,메이크프렘,26.47554,스킨케어,클렌징
2024-05-13,40대,메이크프렘,32.37774,스킨케어,클렌징
2024-05-20,40대,메이크프렘,31.61888,스킨케어,클렌징
2024-05-27,40대,메이크프렘,33.13659,스킨케어,클렌징
2024-06-03,40대,메이크프렘,33.01011,스킨케어,클렌징
2024-06-10,40대,메이크프렘,26.26475,스킨케어,클렌징
2024-06-17,40대,메이크프렘,24.40978,스킨케어,클렌징
2024-06-24,40대,메이크프렘,23.52445,스킨케어,클렌징
2024-07-01,40대,메이크프렘,23.39797,스킨케어,클렌징
2024-07-08,40대,메이크프렘,33.81112,스킨케어,클렌징
2024-07-15,40대,메이크프렘,24.49409,스킨케어,클렌징
2024-07-22,40대,메이크프렘,25.08431,스킨케어,클렌징
2024-07-29,40대,메이크프렘,34.99156,스킨케어,클렌징
2024-08-05,40대,메이크프렘,31.7032,스킨케어,클렌징
2024-08-12,40대,메이크프렘,31.82967,스킨케어,클렌징
2024-08-19,40대,메이크프렘,28.9629,스킨케어,클렌징
2024-08-26,40대,메이크프렘,30.9865,스킨케어,클렌징
2024-09-02,40대,메이크프렘,32.54637,스킨케어,클렌징
2024-09-09,40대,메이크프렘,23.7774,스킨케어,클렌징
2024-09-16,40대,메이크프렘,24.87352,스킨케어,클렌징
2024-09-23,40대,메이크프렘,25.33726,스킨케어,클렌징
2024-09-30,40대,메이크프렘,28.37268,스킨케어,클렌징
2024-10-07,40대,메이크프렘,24.62057,스킨케어,클렌징
2024-10-14,40대,메이크프렘,27.27655,스킨케어,클렌징
2024-10-21,40대,메이크프렘,21.66947,스킨케어,클렌징
2024-10-28,40대,메이크프렘,24.66273,스킨케어,클렌징
2024-11-04,40대,메이크프렘,28.66779,스킨케어,클렌징
2024-11-11,40대,메이크프렘,26.98145,스킨케어,클렌징
2024-11-18,40대,메이크프렘,28.20404,스킨케어,클렌징
2024-11-25,40대,메이크프렘,34.86509,스킨케어,클렌징
2024-12-02,40대,메이크프렘,29.67959,스킨케어,클렌징
2024-12-09,40대,메이크프렘,24.24114,스킨케어,클렌징
2024-12-16,40대,메이크프렘,19.98313,스킨케어,클렌징
2024-12-23,40대,메이크프렘,25.2951,스킨케어,클렌징
2024-12-30,40대,메이크프렘,18.92917,스킨케어,클렌징
2025-01-06,40대,메이크프렘,19.22428,스킨케어,클렌징
2025-01-13,40대,메이크프렘,17.53794,스킨케어,클렌징
2025-01-20,40대,메이크프렘,19.64586,스킨케어,클렌징
2025-01-27,40대,메이크프렘,25.84317,스킨케어,클렌징
2025-02-03,40대,메이크프렘,23.18718,스킨케어,클렌징
2025-02-10,40대,메이크프렘,20.91062,스킨케어,클렌징
2024-02-05,50대,메이크프렘,11.09057,스킨케어,클렌징
2024-02-12,50대,메이크프렘,16.91312,스킨케어,클렌징
2024-02-19,50대,메이크프렘,18.85397,스킨케어,클렌징
2024-02-26,50대,메이크프렘,21.44177,스킨케어,클렌징
2024-03-04,50대,메이크프렘,17.19038,스킨케어,클렌징
2024-03-11,50대,메이크프렘,18.29944,스킨케어,클렌징
2024-03-18,50대,메이크프렘,17.09796,스킨케어,클렌징
2024-03-25,50대,메이크프렘,19.68576,스킨케어,클렌징
2024-04-01,50대,메이크프렘,18.94639,스킨케어,클렌징
2024-04-08,50대,메이크프렘,15.06469,스킨케어,클렌징
2024-04-15,50대,메이크프렘,20.05545,스킨케어,클렌징
2024-04-22,50대,메이크프렘,19.8706,스킨케어,클렌징
2024-04-29,50대,메이크프렘,20.60998,스킨케어,클렌징
2024-05-06,50대,메이크프렘,22.64325,스킨케어,클렌징
2024-05-13,50대,메이크프렘,24.12199,스킨케어,클렌징
2024-05-20,50대,메이크프렘,25.41589,스킨케어,클렌징
2024-05-27,50대,메이크프렘,26.70979,스킨케어,클렌징
2024-06-03,50대,메이크프렘,25.32347,스킨케어,클렌징
2024-06-10,50대,메이크프렘,18.20702,스킨케어,클렌징
2024-06-17,50대,메이크프렘,15.71164,스킨케어,클렌징
2024-06-24,50대,메이크프렘,19.03881,스킨케어,클렌징
2024-07-01,50대,메이크프렘,19.22365,스킨케어,클렌징
2024-07-08,50대,메이크프렘,24.39926,스킨케어,클렌징
2024-07-15,50대,메이크프렘,19.77818,스킨케어,클렌징
2024-07-22,50대,메이크프렘,20.24029,스킨케어,클렌징
2024-07-29,50대,메이크프렘,27.44916,스킨케어,클렌징
2024-08-05,50대,메이크프렘,24.67652,스킨케어,클렌징
2024-08-12,50대,메이크프렘,26.61737,스킨케어,클렌징
2024-08-19,50대,메이크프렘,22.18114,스킨케어,클렌징
2024-08-26,50대,메이크프렘,22.92051,스킨케어,클렌징
2024-09-02,50대,메이크프렘,21.90388,스킨케어,클렌징
2024-09-09,50대,메이크프렘,20.24029,스킨케어,클렌징
2024-09-16,50대,메이크프렘,19.68576,스킨케어,클렌징
2024-09-23,50대,메이크프렘,17.92975,스킨케어,클렌징
2024-09-30,50대,메이크프렘,16.72828,스킨케어,클렌징
2024-10-07,50대,메이크프렘,16.26617,스킨케어,클렌징
2024-10-14,50대,메이크프렘,19.50092,스킨케어,클렌징
2024-10-21,50대,메이크프렘,15.24953,스킨케어,클렌징
2024-10-28,50대,메이크프렘,20.14787,스킨케어,클렌징
2024-11-04,50대,메이크프렘,20.60998,스킨케어,클렌징
2024-11-11,50대,메이크프렘,18.02218,스킨케어,클렌징
2024-11-18,50대,메이크프렘,16.91312,스킨케어,클렌징
2024-11-25,50대,메이크프렘,32.99445,스킨케어,클렌징
2024-12-02,50대,메이크프렘,20.88724,스킨케어,클렌징
2024-12-09,50대,메이크프렘,15.24953,스킨케어,클렌징
2024-12-16,50대,메이크프렘,14.41774,스킨케어,클렌징
2024-12-23,50대,메이크프렘,24.12199,스킨케어,클렌징
2024-12-30,50대,메이크프렘,17.2828,스킨케어,클렌징
2025-01-06,50대,메이크프렘,17.37523,스킨케어,클렌징
2025-01-13,50대,메이크프렘,14.695,스킨케어,클렌징
2025-01-20,50대,메이크프렘,14.97227,스킨케어,클렌징
2025-01-27,50대,메이크프렘,27.91127,스킨케어,클렌징
2025-02-03,50대,메이크프렘,19.96303,스킨케어,클렌징
2025-02-10,50대,메이크프렘,16.8207,스킨케어,클렌징
2024-02-05,60대 이상,메이크프렘,5.56844,스킨케어,클렌징
2024-02-12,60대 이상,메이크프렘,9.97679,스킨케어,클렌징
2024-02-19,60대 이상,메이크프렘,10.67285,스킨케어,클렌징
2024-02-26,60대 이상,메이크프렘,7.88863,스킨케어,클렌징
2024-03-04,60대 이상,메이크프렘,7.65661,스킨케어,클렌징
2024-03-11,60대 이상,메이크프렘,7.42459,스킨케어,클렌징
2024-03-18,60대 이상,메이크프렘,10.20881,스킨케어,클렌징
2024-03-25,60대 이상,메이크프렘,7.65661,스킨케어,클렌징
2024-04-01,60대 이상,메이크프렘,11.83294,스킨케어,클렌징
2024-04-08,60대 이상,메이크프렘,6.49651,스킨케어,클렌징
2024-04-15,60대 이상,메이크프렘,7.88863,스킨케어,클렌징
2024-04-22,60대 이상,메이크프렘,4.87238,스킨케어,클렌징
2024-04-29,60대 이상,메이크프렘,13.92111,스킨케어,클렌징
2024-05-06,60대 이상,메이크프렘,14.15313,스킨케어,클렌징
2024-05-13,60대 이상,메이크프렘,11.3689,스킨케어,클렌징
2024-05-20,60대 이상,메이크프렘,13.22505,스킨케어,클렌징
2024-05-27,60대 이상,메이크프렘,15.54524,스킨케어,클렌징
2024-06-03,60대 이상,메이크프렘,12.76102,스킨케어,클렌징
2024-06-10,60대 이상,메이크프렘,10.44083,스킨케어,클렌징
2024-06-17,60대 이상,메이크프렘,9.51276,스킨케어,클렌징
2024-06-24,60대 이상,메이크프렘,7.42459,스킨케어,클렌징
